"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","prcp","fog","NUM_COLLISIONS","NUM_COLLISIONS_norm"
"1246",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.3,61.5,0,0,675,0.738839285714286
"1247",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,41.8,36.7,1.86,0,378,0.0758928571428571
"1248",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,23.5,8.3,0,0,561,0.484375
"1249",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,65,63.4,0.05,0,602,0.575892857142857
"1250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2014,64.4,60.3,0,0,619,0.613839285714286
"1251",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,60.8,45.9,0.39,0,499,0.345982142857143
"1252",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,53.6,48.7,0.02,0,652,0.6875
"1253",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,56.1,45,0,0,626,0.629464285714286
"1254",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.8,60.8,0.02,0,625,0.627232142857143
"1255",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2014,59.5,57,0.1,0,639,0.658482142857143
"1256",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,71,62.4,0.01,1,618,0.611607142857143
"1257",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,30.4,24.5,0.56,0,569,0.502232142857143
"1258",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.1,60.6,0.01,0,567,0.497767857142857
"1259",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2014,45.7,32.6,0.03,0,635,0.649553571428571
"1260",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,50.3,46.2,0,1,593,0.555803571428571
"1261",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.3,60.6,0,0,585,0.537946428571429
"1262",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,40.9,30.9,0,0,592,0.553571428571429
"1263",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,37,32,0,1,447,0.229910714285714
"1264",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,61,53,0,0,563,0.488839285714286
"1265",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,69.1,67.3,0,1,740,0.883928571428571
"1266",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,22,5.8,0.01,0,657,0.698660714285714
"1267",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,52,42.7,0.01,0,663,0.712053571428571
"1268",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,16.5,5.1,0,0,612,0.598214285714286
"1269",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,42.4,32.2,0,0,621,0.618303571428571
"1270",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,68.6,64.8,0,0,560,0.457589285714286
"1271",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,71,68.2,0,0,592,0.529017857142857
"1272",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,66.6,63.7,0,1,394,0.0870535714285714
"1273",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,47.2,41,0.09,0,374,0.0424107142857143
"1274",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,34.9,21.2,0.01,0,580,0.502232142857143
"1275",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,35,24.6,0,0,545,0.424107142857143
"1276",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,22.1,1.6,0,0,556,0.448660714285714
